MAKE,MODEL,MODEL_YR,BODY_STYLE,BLIND_SPOT_DETECTION,ARS,AUTO_CRASH_NOTIFICATION,FRNT_COLLISION_WARNING,LANE_DEPARTURE_WARNING,CRASH_IMMINENT_BRAKE,DYNAMIC_BRAKE_SUPPORT,NHTSA_ESC
NISSAN,GTR,2023,2 DR,None,Standard, ,None,None,None,None,
NISSAN,KICKS,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
NISSAN,KICKS,2023,SUV Early Release,Standard,Standard, ,Standard,Standard,Standard,Standard,
NISSAN,LEAF (40 KWH BATTERY),2023,5 HB,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
NISSAN,LEAF PLUS (60 KWH BATTERY),2023,5 HB,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
NISSAN,MAXIMA,2023,4 DR,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
NISSAN,MURANO,2023,SUV,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
NISSAN,MURANO,2023,SUV,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
NISSAN,PATHFINDER,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
NISSAN,PATHFINDER,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
NISSAN,ROGUE,2023,SUV,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
NISSAN,ROGUE,2023,SUV,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
NISSAN,SENTRA,2023,4 DR,Standard,Optional, ,Standard,Standard,Standard,Standard,
NISSAN,TITAN CREW CAB,2023,PU/CC,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
NISSAN,TITAN CREW CAB,2023,PU/CC,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
NISSAN,TITAN KING CAB,2023,PU/EC,Standard,Standard, ,Standard,Standard,Standard,Standard,
NISSAN,TITAN KING CAB,2023,PU/EC,Standard,Standard, ,Standard,Standard,Standard,Standard,
NISSAN,TITAN XD CREW CAB,2023,PU/CC,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
NISSAN,VERSA,2023,4 DR,Optional,Standard, ,Standard,Standard,Standard,Standard,
NISSAN,Z,2023,2 DR,Standard,Not Available, ,Standard,Standard,Standard,Standard,
POLESTAR,POLESTAR 2,2023,5 HB,Standard,Standard, ,Standard,Standard,Standard,Standard,
POLESTAR,POLESTAR 2,2023,5 HB,Standard,Standard, ,Standard,Standard,Standard,Standard,
PORSCHE,718 BOXSTER,2023,C,Optional,Standard, ,Optional,None,None,Optional,
PORSCHE,718 BOXSTER GTS 4.0,2023,C,Optional,Standard, ,Optional,None,None,Optional,
PORSCHE,718 BOXSTER S,2023,C,Optional,Standard, ,Optional,None,None,Optional,
PORSCHE,718 BOXSTER T,2023,C,Optional,Standard, ,Optional,None,None,Optional,
PORSCHE,718 BOXSTER VALUE EDITION,2023,C,Optional,Standard, ,Optional,None,None,Optional,
PORSCHE,718 CAYMAN,2023,2 DR,Optional,Standard, ,Optional,None,None,Optional,
PORSCHE,718 CAYMAN GT4,2023,2 DR,None,Standard, ,Optional,None,None,Optional,
PORSCHE,718 CAYMAN GT4 RS,2023,2 DR,None,Standard, ,Optional,None,None,Optional,
PORSCHE,718 CAYMAN GTS 4.0,2023,2 DR,Optional,Standard, ,Optional,None,None,Optional,
PORSCHE,718 CAYMAN S,2023,2 DR,Optional,Standard, ,Optional,None,None,Optional,
PORSCHE,718 CAYMAN T,2023,2 DR,Optional,Standard, ,Optional,None,None,Optional,
PORSCHE,718 CAYMAN VALUE EDITION,2023,2 DR,Optional,Standard, ,Optional,None,None,Optional,
PORSCHE,718 SPYDER,2023,C,None,Standard, ,Optional,None,None,Optional,
PORSCHE,911 50 YEAR PORSCHE DESIGN EDITION,2023,C,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 CARRERA,2023,2 DR,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 CARRERA 4,2023,2 DR,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 CARRERA 4 CABRIOLET,2023,C,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 CARRERA 4 GTS,2023,2 DR,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 CARRERA 4 GTS CABRIOLET,2023,C,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 CARRERA 4S,2023,2 DR,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 CARRERA 4S CABRIOLET,2023,C,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 CARRERA CABRIOLET,2023,C,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 CARRERA GTS,2023,2 DR,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 CARRERA GTS CABRIOLET,2023,C,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 CARRERA S,2023,2 DR,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 CARRERA S CABRIOLET,2023,C,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 CARRERA T,2023,2 DR,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 DAKAR,2023,2 DR,Optional,Standard, ,Standard,none,Standard,Standard,
PORSCHE,911 GT3,2023,2 DR,None,Standard, ,Standard,None,Standard,Standard,
PORSCHE,911 GT3 RS,2023,2 DR,None,Standard, ,Standard,None,None,None,
PORSCHE,911 GT3 TOURING PACKAGE,2023,2 DR,None,Standard, ,Standard,None,Standard,Standard,
PORSCHE,911 SPORT CLASSIC II,2023,2 DR,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 TARGA 4,2023,C,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 TARGA 4 GTS,2023,C,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 TARGA 4S,2023,C,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 TURBO,2023,2 DR,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 TURBO CABRIOLET,2023,C,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 TURBO S,2023,2 DR,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,911 TURBO S CABRIOLET,2023,C,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE COUPE,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE COUPE PLATINUM EDITION,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE E-HYBRID,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE E-HYBRID COUPE,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE E-HYBRID COUPE PLATINUM EDITION,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE E-HYBRID PLATINUM EDITION,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE GTS,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE GTS COUPE,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE PLATINUM EDITION,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE S,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE S COUPE,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE S COUPE PLATINUM EDITION,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE S PLATINUM EDITION,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE TURBO,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE TURBO COUPE,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE TURBO GT,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE TURBO S E-HYBRID,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,CAYENNE TURBO S E-HYBRID COUPE,2023,SUV,Optional,Standard, ,Standard,Optional,Standard,Standard,
PORSCHE,MACAN,2023,SUV,Optional,Standard, ,Optional,Optional,Optional,Optional,
PORSCHE,MACAN GTS,2023,SUV,Optional,Standard, ,Optional,Optional,Optional,Optional,
PORSCHE,MACAN S,2023,SUV,Optional,Standard, ,Optional,Optional,Optional,Optional,
PORSCHE,MACAN T,2023,SUV,Optional,Standard, ,Optional,Optional,Optional,Optional,
PORSCHE,PANAMERA,2023,4 DR,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA 4,2023,4 DR,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA 4 E-HYBRID,2023,4 DR,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA 4 E-HYBRID EXECUTIVE,2023,4 DR,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA 4 E-HYBRID PLATINUM EDITION,2023,4 DR,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA 4 E-HYBRID SPORT TURISMO,2023,SW,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA 4 EXECUTIVE,2023,4 DR,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA 4 PLATINUM EDITION,2023,4 DR,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA 4 SPORT TURISMO,2023,SW,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA 4S,2023,4 DR,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA 4S E-HYBRID,2023,4 DR,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA 4S E-HYBRID EXECUTIVE,2023,4 DR,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA 4S E-HYBRID SPORT TURISMO,2023,SW,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA 4S EXECUTIVE,2023,4 DR,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA 4S SPORT TURISMO,2023,SW,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA GTS,2023,4 DR,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA GTS SPORT TURISMO,2023,SW,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA PLATINUM EDITION,2023,4 DR,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA TURBO S,2023,4 DR,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA TURBO S E-HYBRID,2023,4 DR,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA TURBO S E-HYBRID EXECUTIVE,2023,4 DR,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA TURBO S E-HYBRID SPORT TURISMO,2023,SW,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA TURBO S EXECUTIVE,2023,4 DR,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,PANAMERA TURBO S SPORT TURISMO,2023,SW,Optional,Standard, ,Optional,Standard,Optional,Optional,
PORSCHE,TAYCAN,2023,4 DR,Standard,Standard, ,Standard,Standard,Standard,Standard,
PORSCHE,TAYCAN 4 CROSS TURISMO,2023,SW,Standard,Standard, ,Standard,Standard,Standard,Standard,
PORSCHE,TAYCAN 4S,2023,4 DR,Standard,Standard, ,Standard,Standard,Standard,Standard,
PORSCHE,TAYCAN 4S CROSS TURISMO,2023,SW,Standard,Standard, ,Standard,Standard,Standard,Standard,
PORSCHE,TAYCAN GTS,2023,4 DR,Standard,Standard, ,Standard,Standard,Standard,Standard,
PORSCHE,TAYCAN GTS SPORT TURISMO,2023,SW,Standard,Standard, ,Standard,Standard,Standard,Standard,
PORSCHE,TAYCAN TURBO,2023,4 DR,Standard,Standard, ,Standard,Standard,Standard,Standard,
PORSCHE,TAYCAN TURBO CROSS TURISMO,2023,SW,Standard,Standard, ,Standard,Standard,Standard,Standard,
PORSCHE,TAYCAN TURBO S,2023,4 DR,Standard,Standard, ,Standard,Standard,Standard,Standard,
PORSCHE,TAYCAN TURBO S CROSS TURISMO,2023,SW,Standard,Standard, ,Standard,Standard,Standard,Standard,
RAM,1500 CREW CAB,2023,PU/CC,Optional,None, ,Optional,Optional,Optional,Optional,
RAM,1500 CREW CAB,2023,PU/CC,Optional,None, ,Optional,Optional,Optional,Optional,
RAM,1500 CREW CAB TRX,2023,PU/CC,Optional,None, ,Standard,Optional,Standard,Standard,
RAM,1500 QUAD CAB,2023,PU/EC,Optional,None, ,Optional,Optional,Optional,Optional,
RAM,1500 QUAD CAB,2023,PU/EC,Optional,None, ,Optional,Optional,Optional,Optional,
RAM,2500 CREW CAB,2023,PU/CC,Optional,None, ,Optional,Optional,Optional,Optional,
RAM,2500 CREW CAB,2023,PU/CC,Optional,None, ,Optional,Optional,Optional,Optional,
RAM,2500 MEGA CAB,2023,PU/CC,Optional,None, ,Optional,Optional,Optional,Optional,
RAM,2500 REGULAR CAB,2023,PU/RC,Optional,None, ,Optional,Optional,Optional,Optional,
RAM,2500 REGULAR CAB,2023,PU/RC,Optional,None, ,Optional,Optional,Optional,Optional,
RAM,PROMASTER,2023,CV,Optional,Standard, ,Standard,Optional,Standard,Standard,
RAM,RAM 1500 CLASSIC CREW CAB,2023,PU/CC,None,None, ,Optional,None,Optional,Optional,
RAM,RAM 1500 CLASSIC CREW CAB,2023,PU/CC,None,None, ,Optional,None,Optional,Optional,
RAM,RAM 1500 CLASSIC QUAD CAB,2023,PU/EC,None,None, ,Optional,None,Optional,Optional,
RAM,RAM 1500 CLASSIC QUAD CAB,2023,PU/EC,None,None, ,Optional,None,Optional,Optional,
RAM,RAM 1500 CLASSIC REGULAR CAB,2023,PU/RC,None,None, ,Optional,None,Optional,Optional,
RAM,RAM 1500 CLASSIC REGULAR CAB,2023,PU/RC,None,None, ,Optional,None,Optional,Optional,
RIVIAN,EDV 500,2023,CV,Standard,Not Available, ,Standard,Standard,Standard,Standard,
RIVIAN,EDV 700,2023,CV,Standard,Not Available, ,Standard,Standard,Standard,Standard,
RIVIAN,R1S,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
RIVIAN,R1T,2023,PU/CC,Standard,Standard, ,Standard,Standard,Standard,Standard,
ROLLS-ROYCE,CULLINAN,2023,SUV, ,Standard, ,,, , ,
ROLLS-ROYCE,GHOST,2023,4 DR, ,Standard, ,,, , ,
ROLLS-ROYCE,GHOST EWB,2023,4 DR, ,Standard, ,,, , ,
ROLLS-ROYCE,PHANTOM,2023,4 DR, ,Standard, ,,, , ,
ROLLS-ROYCE,PHANTOM EWB,2023,4 DR, ,Standard, ,,, , ,
SUBARU,ASCENT,2023,SUV,Optional,None, ,Standard,Standard,Standard,Standard,
SUBARU,BRZ,2023,2 DR,Optional,Standard, ,Optional,Optional,Optional,Optional,
SUBARU,CROSSTREK,2023,SW,Optional,Standard, ,Optional,Optional,Optional,Optional,
SUBARU,CROSSTREK HYBRID,2023,SW,Standard,Standard, ,Optional,Standard,Standard,Standard,
SUBARU,FORESTER,2023,SUV,Optional,Standard, ,Standard,Standard,Standard,Standard,
SUBARU,FORESTER WILDERNESS,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
SUBARU,IMPREZA,2023,4 DR,Optional,Standard, ,Optional,Optional,Optional,Optional,
SUBARU,IMPREZA,2023,SW,Optional,Standard, ,Optional,Optional,Optional,Optional,
SUBARU,LEGACY,2023,4 DR,Optional,Standard, ,Standard,Standard,Standard,Standard,
SUBARU,OUTBACK,2023,SW,Optional,Standard, ,Standard,Standard,Standard,Standard,
SUBARU,OUTBACK WILDERNESS,2023,SW,Standard,Standard, ,Standard,Standard,Standard,Standard,
SUBARU,Solterra,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
SUBARU,WRX,2023,4 DR,Optional,Standard, ,Optional,Optional,Optional,Optional,
TESLA,MODEL 3,2023,4 DR,Standard,Standard, ,Standard,Standard,Standard,Standard,
TESLA,MODEL 3,2023,4 DR,Standard,Standard, ,Standard,Standard,Standard,Standard,
TESLA,MODEL S (ALL VARIANTS),2023,SUV Early Release,Standard,Standard, ,Standard,Standard,Standard,Standard,
TESLA,MODEL S (ALL VARIANTS) LATER RELEASE,2023,5 HB,Standard,Standard, ,Standard,Standard,Standard,Standard,
TESLA,MODEL X (ALL VARIANTS),2023,SUV Early Release,Standard,Standard, ,Standard,Standard,Standard,Standard,
TESLA,MODEL X (ALL VARIANTS) LATER RELEASE,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
TESLA,MODEL Y (ALL VARIANTS) LATER RELEASE,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
TESLA,MODEL Y (All Variants),2023,SUV Early Release,Standard,Standard, ,Standard,Standard,Standard,Standard,
TESLA,MODEL Y RWD EARLY RELEASE,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
TESLA,MODEL Y RWD LATER RELEASE,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,4RUNNER,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,4RUNNER,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,BZ4X,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,BZ4X,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,CAMRY,2023,4 DR,Optional,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,CAMRY,2023,4 DR Early Release,Optional,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,CAMRY,2023,4 DR,Optional,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,CAMRY,2023,4 DR Early Release,Optional,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,CAMRY HYBRID,2023,4 DR,Optional,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,CAMRY HYBRID,2023,4 DR Early Release,Optional,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,COROLLA,2023,4 DR,Optional,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,COROLLA CROSS,2023,SUV,Optional,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,COROLLA CROSS,2023,SUV,Optional,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,COROLLA CROSS HYBRID,2023,SUV,Optional,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,COROLLA HATCHBACK,2023,5 HB,Optional,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,COROLLA HYBRID,2023,4 DR,Optional,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,COROLLA HYBRID,2023,4 DR,Optional,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,CROWN HYBRID,2023,4 DR,Standard,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,GR COROLLA,2023,5 HB,Standard,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,GR86,2023,2 DR,Optional,Standard, ,Optional,Optional,Optional,Optional,
TOYOTA,HIGHLANDER,2023,SUV,Optional,Standard/Optional, ,Standard,Standard,Standard,Standard,
TOYOTA,HIGHLANDER,2023,SUV,Optional,Standard/Optional, ,Standard,Standard,Standard,Standard,
TOYOTA,HIGHLANDER HYBRID,2023,SUV,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
TOYOTA,HIGHLANDER HYBRID,2023,SUV,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
TOYOTA,MIRAI,2023,4 DR,Standard,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,PRIUS,2023,5 HB,Standard,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,PRIUS,2023,5 HB,Standard,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,PRIUS PRIME,2023,5 HB,Standard,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,RAV4,2023,SUV,Optional,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,RAV4,2023,SUV,Optional,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,RAV4 HYBRID,2023,SUV,Optional,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,RAV4 PRIME,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,SEQUOIA HYBRID,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,SEQUOIA HYBRID,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
TOYOTA,SIENNA HYBRID,2023,VAN,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
TOYOTA,SIENNA HYBRID,2023,VAN,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
TOYOTA,SUPRA,2023,2 DR, ,Standard, ,,, , ,
TOYOTA,TACOMA,2023,PU/EC,Optional,Optional, ,Standard,Standard,Standard,Standard,
TOYOTA,TACOMA,2023,PU/CC,Optional,Optional, ,Standard,Standard,Standard,Standard,
TOYOTA,TACOMA,2023,PU/CC,Optional,Optional, ,Standard,Standard,Standard,Standard,
TOYOTA,TACOMA,2023,PU/EC,Optional,Optional, ,Standard,Standard,Standard,Standard,
TOYOTA,TUNDRA,2023,PU/EC,Optional,Optional, ,Standard,Standard,Standard,Standard,
TOYOTA,TUNDRA,2023,PU/CC,Optional,Optional, ,Standard,Standard,Standard,Standard,
TOYOTA,TUNDRA,2023,PU/EC,Optional,Optional, ,Standard,Standard,Standard,Standard,
TOYOTA,TUNDRA,2023,PU/CC,Optional,Optional, ,Standard,Standard,Standard,Standard,
TOYOTA,TUNDRA HYBRID,2023,PU/CC,Standard,Optional, ,Standard,Standard,Standard,Standard,
TOYOTA,TUNDRA HYBRID,2023,PU/CC,Standard,Optional, ,Standard,Standard,Standard,Standard,
TOYOTA,VENZA HYBRID,2023,SUV,Standard,Standard, ,Standard,Standard,Standard,Standard,
VOLKSWAGEN,ARTEON SE,2023,4 DR,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
VOLKSWAGEN,ARTEON SEL PREMIUM R-LINE,2023,4 DR,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
VOLKSWAGEN,ARTEON SEL R-LINE,2023,4 DR,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
VOLKSWAGEN,ATLAS,2023,SUV,Standard,Standard/Optional, ,Standard,Optional,Standard,Standard,
VOLKSWAGEN,ATLAS,2023,SUV,Standard,Standard/Optional, ,Standard,Optional,Standard,Standard,
VOLKSWAGEN,ATLAS CROSS SPORT,2023,SUV,Standard,Standard/Optional, ,Standard,Optional,Standard,Standard,
VOLKSWAGEN,ATLAS CROSS SPORT,2023,SUV,Standard,Standard/Optional, ,Standard,Optional,Standard,Standard,
VOLKSWAGEN,GOLF GTI,2023,4 DR,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
VOLKSWAGEN,GOLF R,2023,4 DR,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
VOLKSWAGEN,ID.4,2023,SUV,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
VOLKSWAGEN,ID.4,2023,SUV,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
VOLKSWAGEN,JETTA,2023,4 DR,Standard,Standard/Optional, ,Standard,Optional,Standard,Standard,
VOLKSWAGEN,JETTA GLI,2023,4 DR,Standard,Standard/Optional, ,Standard,Standard,Standard,Standard,
VOLKSWAGEN,TAOS,2023,SUV,Standard,Standard/Optional, ,Standard,Optional,Standard,Standard,
VOLKSWAGEN,TAOS,2023,SUV,Standard,Standard/Optional, ,Standard,Optional,Standard,Standard,
VOLKSWAGEN,TIGUAN,2023,SUV,Standard,Standard/Optional, ,Standard,Optional,Standard,Standard,
VOLKSWAGEN,TIGUAN,2023,SUV,Standard,Standard/Optional, ,Standard,Optional,Standard,Standard,
VOLVO,C40 RECHARGE TWIN,2023,4 DR,Standard,Standard, ,Standard,Standard,Standard,Standard,
VOLVO,S60 B5,2023,4 DR,Standard,Standard, ,Standard,Standard,Standard,Standard,
VOLVO,S60 B5,2023,4 DR,Standard,Standard, ,Standard,Standard,Standard,Standard,
VOLVO,S60 POLESTAR ENGINEERED T8 PHEV,2023,4 DR,Standard,Standard, ,Standard,Standard,Standard,Standard,
